C,0.623433697,2.414178356,2.641619687,3.236231197,-6.529916316,4.756715253,-6.222312756
C,0.651906314,2.361449553,2.662193444,3.455133942,6.807359985,4.650876747,-6.578814398
C,0.722792085,2.825112888,3.039265256,4.280522712,-7.948717198,-6.254170936,8.653378719
C,0.606726292,2.177758432,2.32238337,2.92144422,5.738382581,4.010752521,-5.656953078
C,0.683061562,2.44497419,2.771681286,3.854717118,7.681181598,5.118407936,-7.189369949
D,0.673461949,3.557105251,3.408355924,4.856941663,-9.96512819,6.819633426,8.992034566
D,0.727578143,5.265363656,4.619566421,4.906215687,-10.54032381,7.794838683,-9.673072072
D,0.690620264,3.60933628,3.660377428,4.383414389,10.1749864,6.198201045,8.405373026
D,0.77631434,4.152999345,3.922608481,5.396802001,-10.08185185,-8.09857125,10.5354907
D,0.766230935,3.589939584,3.89708935,4.770462464,9.51376931,-6.919973167,9.139959393
D,0.758472548,3.236862375,4.126380522,4.647145249,9.402679668,6.529315951,9.077797761
D,0.772525685,4.603252445,5.323635379,5.955784909,11.62628586,8.367257997,-12.03487521
D,0.776606007,4.394420182,3.981926057,5.337520897,-10.05567214,-8.17376887,10.31087111
D,0.761255713,3.870239797,4.193451514,4.672732036,-9.305818907,-7.095554722,9.216067471
D,0.764045013,3.598075528,5.050969166,4.862633267,-10.18115091,7.474734849,9.864936333
D,0.763703839,3.327352366,4.16471866,4.967325122,9.876369159,-6.631045402,9.583448242
D,0.768198455,4.240701106,5.073180663,5.153492,11.01295571,-7.571180796,-10.27393368
D,0.681481627,3.392207574,3.61513958,4.541169111,-8.751658577,6.534081771,8.789680604
D,0.679317363,3.330413371,3.241452331,4.450242692,-9.701290544,6.205728579,8.296426474
D,0.733006097,5.36310273,4.895251299,4.830901008,-10.49844818,8.164217622,-9.699387335
D,0.763405287,3.976851895,4.403399002,4.883251337,-9.553252446,-7.096452279,9.995095244
D,0.751713974,3.210557362,3.456520084,4.458387302,-9.457570893,6.282698854,8.417640249
D,0.747142748,4.317787698,3.951828349,4.630873981,-9.125838183,-6.869055812,9.030108419
D,0.774309563,3.547081248,4.199569319,5.229960085,-10.58566264,7.552625267,9.956378938
D,0.768821814,3.700515183,3.788362315,5.094916303,-9.737214018,7.37403037,9.646361634
D,0.773261155,4.070686182,4.150696429,5.061567857,-9.75457738,-9.277799774,9.908616152
D,0.682198342,3.7192427,3.472288788,4.541697012,-8.795844511,6.578298075,8.632562825
D,0.741887377,3.913276009,4.123104822,4.624780072,-9.002712649,-7.209324002,9.868598112
D,0.750944817,6.41838636,4.712161865,4.834059866,-9.727674793,-8.186034924,-9.792519831
D,0.736749793,3.795343591,4.184891617,4.525072376,-8.88080385,-6.623793979,-10.1114268
D,0.759614993,4.433596757,4.929419216,4.980388432,10.39742274,-7.460603165,-9.962817276
D,0.753174507,4.062267218,3.973573304,4.657517473,-9.000965474,-6.947386832,9.43241952
D,0.699492268,3.593502873,3.532769862,4.558931288,-8.731443217,-6.664665425,-8.782097932
D,0.71745869,3.402008079,3.824355878,4.611572739,-8.83136806,6.708859021,9.867483462
D,0.742278837,4.864902295,4.771827514,4.715180037,-9.764548497,-7.395876961,-9.519565247
D,0.704460082,3.577432856,3.523373702,4.571325474,-8.649457978,-6.821660476,9.058107009
D,0.710215891,3.2002136,3.751050989,5.001667614,-9.388082844,-7.086446559,-10.05020155
D,0.70930193,3.509831458,3.425034469,4.564418696,-9.543392405,6.442483331,8.561492778
D,0.749087374,4.434670242,4.64080014,4.795015901,-9.516608338,-7.033011824,-10.39995636
D,0.759752938,3.999300056,4.072446571,4.666727129,-9.194047653,-7.421517099,9.179842572
D,0.764654797,3.695745975,4.226658825,4.766100389,10.01246253,-6.676914071,9.269458283
D,0.75973548,4.803346048,4.175579627,4.726731559,-9.243295143,7.43583529,9.470332605
D,0.767394743,3.828340224,5.603308586,5.063935038,-10.55336535,-8.443645423,-10.54290432
D,0.712046964,3.81616972,3.498742531,4.586332299,-8.631369746,-6.77940885,-9.599522863
D,0.747096739,3.711036097,4.048271532,4.591860145,-9.275237365,6.874750515,8.957057702
D,0.753411258,4.357857581,4.903002291,4.882909281,-10.01601095,-7.423742565,-9.863122386
E,0.720446315,4.048118236,3.423573328,4.371886106,-8.32752382,-7.159806896,8.584934644
E,0.727519258,4.786349274,3.496405045,4.456514004,-8.677601695,-6.849941223,8.518047803
E,0.679163055,4.26678932,3.266703343,4.575120231,-8.49607047,-6.743171467,10.3719675
E,0.736847175,3.632332883,3.407123779,4.524881321,-8.491089748,-6.384814683,10.00256018
E,0.703011249,4.914093215,3.461139628,4.57897615,-8.653702993,-7.425283502,8.925302119
E,0.711759809,3.564951302,3.217344569,4.336154394,-8.118062696,-6.125057888,-8.927580119
E,0.552171331,3.06195339,3.909221935,4.516828082,-8.737312575,6.100617793,-9.465594933
E,0.644035381,4.696490058,2.974290019,4.279672291,-7.988789998,-6.729809015,8.15753767
E,0.565843575,3.823293956,2.832801954,4.374514749,-7.988675282,6.306244843,8.641140414
E,0.589959844,4.024160575,2.988528562,4.226972996,-7.835672097,6.27057645,9.015097105
E,0.658001347,3.845166257,3.064838987,4.062273017,-7.768535557,-5.993681225,7.78444377
E,0.41925044,2.377677288,2.881771894,3.287002216,-6.731402225,-5.027628899,6.417290155
E,0.667888094,4.466474107,3.311975133,4.388927607,-8.279739787,6.699693449,8.624644119
E,0.711208882,3.722268733,3.280834967,4.232585589,-8.433155226,-6.19192599,8.019412336
E,0.690787702,5.826278403,3.373265929,4.523158853,-8.609370251,-7.438739289,8.635167995
E,0.536142116,2.950897965,4.223587638,3.663441614,-7.607614724,-5.371497383,-8.866389865
E,0.692484101,4.013406792,3.246478571,4.279928956,-8.271983605,-6.40265427,8.136201043
E,0.628480588,3.992115531,3.157714438,4.434496804,-8.231394888,6.524232654,-9.449886031
E,0.627975723,3.855409043,3.177102561,4.341205523,-8.103100495,6.56067322,-9.051156806
E,0.643148568,4.075900013,2.882913922,4.082192454,-7.741487414,-6.245366257,7.691862884
E,0.679182292,3.829549616,3.171860136,4.12710408,-8.767592495,-6.193246599,7.778861364
E,0.444593634,2.814736253,2.658596833,3.456101765,-6.762429256,-4.927995228,6.596469525
E,0.591152273,3.90550048,2.937490426,4.437313536,-8.152805633,6.391090906,-8.582709578
E,0.727295858,3.607466925,3.278053622,4.454924123,-8.336507354,-6.272328259,8.907886284
E,0.7096282,4.007983374,3.308106541,4.424917594,-8.346812794,-6.444625044,8.615221387
E,0.649034909,4.239233075,3.208941171,4.180494279,-7.896947454,6.3820869,8.385781922
E,0.454508824,2.083796664,2.755161597,3.566424861,-7.074668571,-5.144214453,6.776184719
E,0.746450023,4.093327034,3.497148284,4.762580255,-9.026503152,7.154028964,-9.06076605
E,0.745895012,3.929913537,3.345809553,4.792038589,-8.896810497,-7.117821638,-9.269785735
E,0.707906571,4.589772372,3.439269214,4.5096254,-8.739142074,7.21289323,8.56431195
E,0.72662857,5.19849692,3.507479693,4.479488676,-9.289648978,7.621723323,8.478083828
E,0.742681878,3.79732624,3.488999022,4.479622057,-8.531069399,-6.402446534,8.751533635
E,0.735508195,4.14800361,3.331512694,4.430657738,-8.446573407,-7.161503732,8.479164208
E,0.589270481,2.87399019,4.116495951,3.998509349,8.11379599,7.196907058,8.371737069
E,0.731953392,3.941877638,3.362045258,4.376919607,-8.260719404,-6.34787784,8.843967013
E,0.704603012,4.389206465,3.277904743,4.413125523,-8.269311911,-7.883569399,8.918223855
E,0.728478156,4.150564479,3.273608083,4.309934942,-8.101757269,-6.390205134,-9.917115368
E,0.676868607,4.22105806,3.291877049,4.315443536,-8.159279733,6.749485105,8.50527648
E,0.745127847,4.333870275,3.490184688,4.667196341,-8.880250899,6.834135357,8.913851308
E,0.714862157,3.721823085,3.200490361,4.121712658,-8.641261668,6.010770225,7.787022019
E,0.750876268,4.458342381,3.558928439,4.80178214,-8.982173195,8.656100154,10.87379973
E,0.74713644,5.001383476,3.602623751,4.706155784,-8.872320751,-7.24749138,9.499299572
E,0.755715277,3.438454959,3.581496453,4.809347189,-9.029945343,7.351841778,-9.485116481
E,0.619053777,2.551255278,4.416232598,3.735078795,8.013313172,-5.477662978,7.919285976
E,0.535743839,2.016921756,2.763497267,4.403365335,8.919204651,5.451531169,-7.989781466
E,0.743202651,5.741191046,3.477086324,4.652814448,-9.064368467,7.538946237,8.766946197
E,0.747830888,3.417546299,3.329476563,4.637459583,-8.975097659,-6.94988342,8.668227038
E,0.656543008,4.222449095,3.299801372,4.272854954,-8.096893638,6.656477698,8.457911462
E,0.724253878,3.727865815,3.262637923,4.350921993,-8.200321394,-6.234680029,8.532236521
E,0.708801367,3.934300424,3.301534823,4.320784623,-8.131950799,-6.329673031,10.39544996
E,0.668320397,4.225848762,3.166578007,4.333063222,-8.095076542,-6.847128522,8.71427878
E,0.471057653,2.211553528,3.414137117,3.824720226,-8.124511975,-6.157571946,7.453824268
E,0.63008976,3.749149004,3.187763122,4.239360094,-8.057455309,6.131154631,-8.161844981
E,0.643895033,4.623504624,3.058466811,4.384701429,-8.109476542,7.881056007,9.024293306
E,0.706288561,3.764290576,3.239122814,4.316657459,-8.094555852,-6.248880612,10.3045354
E,0.667972261,3.995931637,3.154740387,4.142281783,-7.884326571,-6.150080041,8.01877671
E,0.577252614,3.898190942,2.939673732,4.249218446,-7.870576401,6.271717657,8.310386766
E,0.615029888,4.661468711,3.054552798,4.21070385,-8.044516136,6.796864119,7.95279302
E,0.6875451,3.722121448,3.132501446,4.272494186,-8.07838631,-6.182970996,8.185770567
E,0.41789661,2.904766552,2.742548209,3.283413223,-6.414120636,-5.028681931,6.485544046
E,0.69212232,3.567871952,3.196229314,4.341930546,-8.294751803,-6.221730371,8.232714984
E,0.683997907,3.78999947,3.206498514,4.211084955,-8.467897442,-6.39862173,7.938020577
E,0.539246107,3.512635197,2.817304438,4.119247459,-7.593544973,6.168144457,8.369049707
E,0.529294307,2.929208992,2.890529473,4.159169755,-7.712227735,5.629159931,-8.141159079
F,0.505909581,2.720519234,2.007220144,3.268564904,6.240327529,4.838857843,-5.958998139
F,0.632571195,2.622860657,2.506438891,3.917612287,7.852721775,5.426530411,-7.137553368
F,0.569011876,2.70550908,2.255686245,3.557986235,6.578103196,4.975676864,-6.660305222
F,0.582413609,2.568637082,2.330654766,3.347059012,6.532963025,4.725044584,-6.234984678
F,0.658279875,2.972181283,2.510178511,4.083172341,7.384133385,5.628780824,-8.234357521
F,0.640440667,3.246239802,2.389280697,3.687920717,6.942493805,5.367104124,-6.826808145
F,0.592354536,2.80650557,2.275119687,3.558067121,6.553390266,5.024997709,-6.733145088
F,0.64656579,3.050973285,2.515088497,3.757774961,7.068504023,5.475055901,-7.02328883
F,0.705285721,3.210964963,2.678893248,4.333820479,8.060832656,6.034700046,-7.937761556
F,0.710427447,3.099844215,2.756252235,4.406694779,8.827777093,6.329665198,-7.992761555
F,0.630880996,2.747029393,2.409448036,3.879608695,7.243862703,5.390019657,-7.122250508
F,0.699308255,2.897744572,2.721993418,4.408721309,9.060788166,6.184269719,-7.975540163
F,0.532184201,2.531760099,2.092349776,3.533530474,6.582512227,4.95353534,-6.435786772
F,0.622644645,2.662852122,2.456516057,3.560545135,6.84381763,4.969850943,-6.641065982
F,0.712803723,3.307080497,2.651633747,4.263019672,8.161204386,6.126825512,-7.750912927
F,0.712461192,2.991180018,2.67764657,4.238375092,7.860664656,5.926709028,-7.833957833
F,0.707365412,3.503870117,2.606821211,4.373826706,8.021262759,6.210084259,-8.008263097
F,0.714269982,2.986159974,2.786300426,4.389621936,8.232980932,6.038235973,-8.057675695
F,0.722550476,3.128716334,2.794114818,4.40806931,8.104091656,6.025912669,-8.234574839
F,0.708774636,3.139425292,2.714309803,4.451135589,-8.506332657,-8.296674695,-8.060022461
F,0.673230394,3.547617439,2.572043375,4.054738998,7.368693243,5.88825422,8.661511955
F,0.503818441,2.754362107,2.035616239,3.280661369,6.150915475,4.831824283,-6.041383277
F,0.547677214,2.731137512,2.16734974,3.528609333,6.44083464,4.930356908,-6.672375218
F,0.687843895,3.016020048,2.614192987,4.305764831,7.892187523,5.87470641,-7.943334854
F,0.574655859,2.582105061,2.265884637,3.381376902,6.630261453,4.838082371,-6.23803353
F,0.649397747,3.170739246,2.485673146,4.162727565,7.788881381,6.111147016,-7.549090337
F,0.683606464,3.170409114,2.572334337,4.170302217,7.563419292,5.764543368,-8.0515896
F,0.664698824,3.741752638,2.551172383,3.713481476,6.968367031,-6.270523807,-7.028418362
F,0.696967702,2.986849318,2.664014173,4.178529483,8.094114643,5.932846642,-7.6233212
F,0.606563598,3.139682075,2.316890413,3.537033521,6.626802339,5.177862914,-6.602877309
F,0.558507266,2.929327173,2.165750619,3.31839926,6.325909405,4.889809911,-6.136234935
F,0.565043604,2.574200045,2.193472396,3.54096415,6.552185046,4.85422788,-6.56541116
F,0.651553972,3.084137554,2.497285533,3.825110796,7.158540117,5.444688034,-7.117083474
F,0.672139375,2.87751957,2.601149348,4.162782729,8.145561669,5.817658899,-7.558846524
F,0.542885045,2.940648788,2.110735435,3.422413968,6.36963753,4.998796093,-6.313046486
F,0.687464264,3.095649545,2.614560238,4.348807363,7.982299617,5.942687795,-7.979720365
F,0.510388844,2.606224898,1.988546677,3.179085719,6.040564494,4.697147409,-5.833754737
F,0.535915943,2.805785213,2.108564368,3.25266537,6.080672079,4.679915124,-6.086963969
F,0.631882151,2.669072521,2.442813491,3.865186956,7.022908801,5.237278361,-7.904056386
F,0.621468577,2.891530977,2.394285327,3.678545378,6.895419336,5.233250341,-6.839165267
F,0.681710368,3.22816778,2.527490326,4.171977136,7.636395453,5.894309725,-7.715159894
F,0.676886958,3.08587111,2.4936931,4.050094311,7.323711054,5.603874945,-8.373078787
F,0.699349377,3.255266649,2.638326893,4.322183736,7.995251375,6.147542848,-7.917567744
F,0.699296197,2.975501856,2.658253628,5.114581953,-9.261387878,-6.786753434,-9.078902817
F,0.508539141,2.566265874,2.019085492,2.609621944,4.934108033,3.900521753,5.594543765
F,0.728449184,3.260698633,2.81810065,4.610649898,8.579991479,6.457865032,-8.405310503
F,0.692134608,3.22115999,2.548326981,4.205773865,7.63546181,5.816511233,-7.916341101
F,0.581050411,2.231687529,2.359114857,4.080142614,7.350506789,5.228760335,-7.640366814
F,0.705919698,3.262412197,2.662773319,4.225730831,7.758908991,5.981645556,-7.906793258
F,0.688489659,2.988228377,2.618475366,3.976758787,7.679121266,5.984008443,-7.310963793
F,0.695166482,3.182066306,2.604230494,4.329917943,7.843585971,5.923685275,-8.154085704
F,0.698433749,3.089600071,2.57947997,4.255857945,8.005035974,5.968458182,-7.726718427
F,0.730199605,3.41537447,2.794044339,4.674528232,8.71350196,6.498180123,-8.4700783
F,0.690720388,3.020431556,2.614634012,4.137297888,7.58237569,5.675128676,-7.795504918
G,0.685252708,4.445159947,3.687637039,4.687117194,-9.256349979,6.975596222,-8.915558186
G,0.677075182,3.566123699,3.697231278,4.78642163,9.868855695,6.89339374,-9.032820051
G,0.661196909,4.468141668,3.83125638,4.686669766,10.00207811,7.28579309,-8.947313746
G,0.53518909,4.491552565,3.373689136,4.316148428,-8.17167026,6.59142024,-8.822008919
G,0.560407257,4.89885661,3.387351588,4.378967697,9.057845448,6.83561576,-8.267762957
G,0.61518737,5.418455695,3.827537103,4.46928393,-8.617867712,-7.418203057,10.16680265
G,0.675620752,3.979228537,3.746536969,4.776149123,-9.065154694,-7.271894831,9.498607861
G,0.705716668,4.233283168,3.878098647,4.75617153,-9.797450968,7.522462529,-9.081182842
